(0, 40097)
(0, 40084)
(0, 40084)
(0, 40084)
(0, 40084)
(0, 40084)
(0, 40084)
(0, 40084)
(0, 40084)
(0, 40084)
(0, 40084)
(0, 40084)
(0, 40084)
(0, 40084)
(0, 40084)
(0, 40084)
(0, 40084)
(0, 40084)
(0, 40084)
(0, 40084)
(0, 40084)
(0, 40084)
(0, 40084)
(0, 40084)
(0, 40084)
(0, 40084)
(0, 40084)
(0, 40084)
(0, 40084)
(0, 40084)
(0, 40084)
(0, 40084)
(0, 40084)
(0, 40084)
(0, 40084)
(0, 40084)
(0, 40084)
(0, 40084)
(0, 40084)
(0, 40084)
(0, 40084)
(0, 40084)
(0, 40084)
(0, 40084)
(0, 40084)
(0, 40084)
(0, 40084)
(0, 40084)
(0, 40084)
(0, 40084)
(0, 40084)
(0, 40084)
(0, 40084)
(0, 40084)
(0, 40084)
(0, 40084)
(0, 40084)
(0, 40084)
(0, 40084)
(0, 40084)
(0, 40084)
(0, 40084)
(0, 40084)
(0, 40084)
(0, 40084)
(0, 40084)
(0, 40084)
(0, 40084)
(0, 40084)
(0, 40084)
(0, 40084)
(0, 40084)
(0, 40084)
(0, 40084)
(0, 40084)
(0, 40084)
(0, 40084)
(0, 40084)
(0, 40084)
(0, 40084)
(0, 40084)
(0, 40084)
(0, 40084)
(0, 40084)
(0, 40084)
(0, 40084)
(0, 40084)
(0, 40084)
(0, 40084)
(0, 40084)
(0, 40084)
(0, 40084)
(0, 40084)
(0, 40084)
(0, 40084)
(0, 40084)
(0, 40084)
(0, 40084)
(0, 40084)
(0, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(1, 40084)
(2, 40084)
(2, 40084)
(2, 40084)
(2, 40084)
(2, 40084)
(2, 40084)
(2, 40084)
(2, 40084)
(2, 40084)
(2, 40084)
(2, 40084)
(2, 40084)
(2, 40084)
(2, 40084)
(2, 40084)
(2, 40084)
(2, 40084)
(2, 40084)
(2, 40084)
(2, 40084)
(2, 40084)
(2, 40084)
(2, 40084)
(2, 40084)
(2, 40084)
(2, 40084)
(2, 40084)
(2, 40084)
(2, 40084)
(2, 40084)
(2, 40084)
(2, 40084)
(2, 40084)
(2, 40084)
(2, 40084)
(2, 40084)
(2, 40084)
(2, 40084)
(2, 40084)
(2, 40084)
(2, 40084)
(2, 40084)
(2, 40084)
(2, 40084)
(2, 40084)
(2, 40084)
(2, 40084)
(2, 40084)
(2, 40084)
(2, 40084)
