(0, 25418)
(0, 32431)
(0, 32365)
(0, 32365)
(0, 32365)
(0, 32365)
(0, 32365)
(0, 32365)
(0, 32365)
(0, 32365)
(0, 32365)
(0, 32365)
(0, 32365)
(0, 32365)
(0, 32365)
(0, 32365)
(0, 32365)
(0, 32365)
(0, 32365)
(0, 32365)
(0, 32365)
(0, 32365)
(0, 32365)
(0, 32365)
(0, 32365)
(0, 32365)
(0, 32365)
(0, 32365)
(0, 32365)
(0, 32365)
(0, 32365)
(0, 32365)
(0, 32365)
(0, 32365)
(0, 32365)
(0, 32365)
(0, 32365)
(0, 32365)
(0, 32365)
(0, 32365)
(0, 32365)
(0, 32365)
(0, 32365)
(0, 32365)
(0, 32365)
(0, 32365)
(0, 32365)
(0, 32365)
(0, 32365)
(0, 32365)
(0, 32365)
(0, 32365)
(0, 32365)
(0, 32365)
(0, 32365)
(0, 32365)
(0, 32365)
(0, 32365)
(0, 32365)
(0, 32365)
(0, 32365)
(0, 32365)
(0, 32365)
(0, 32365)
(0, 32365)
(0, 32365)
(0, 32365)
(0, 32365)
(0, 32365)
(0, 32365)
(0, 32365)
(0, 32365)
(0, 32365)
(0, 32365)
(0, 32365)
(0, 32365)
(0, 32365)
(0, 32365)
(0, 32365)
(0, 32365)
(0, 32365)
(0, 32365)
(0, 32365)
(0, 32365)
(0, 32365)
(0, 32365)
(0, 32365)
(0, 32365)
(0, 32365)
(0, 32365)
(0, 32365)
(0, 32365)
(0, 32365)
(0, 32365)
(0, 32365)
(0, 32365)
(0, 32365)
(0, 32365)
(0, 32365)
(0, 32365)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(1, 32366)
(2, 32366)
(2, 32366)
(2, 32366)
(2, 32366)
(2, 32366)
(2, 32366)
(2, 32366)
(2, 32366)
(2, 32366)
(2, 32366)
(2, 32366)
(2, 32366)
(2, 32366)
(2, 32366)
(2, 32366)
(2, 32366)
(2, 32366)
(2, 32366)
(2, 32366)
(2, 32366)
(2, 32366)
(2, 32366)
(2, 32366)
(2, 32366)
